,Benchmark,Instance #,Cluster #,mo-time
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,436.7472653388977
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,526.0918083190918
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,477.1822471618652
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,550.8767259120941
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,524.4399123191833
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,693.3846061229706
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,512.8023638725281
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,629.4078290462494
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,488.9031050205231
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,491.2194635868073
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,466.1381435394287
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,489.502046585083
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,490.0461218357086
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,511.7698373794556
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,467.71510887146
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,490.5399351119995
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,542.0135023593903
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,611.7311458587646
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,524.8773982524872
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,485.5721924304962
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,503.50041913986206
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,462.8152930736542
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,469.4660768508911
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,612.4014706611633
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,487.4744081497192
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,436.40440702438354
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,489.2348947525024
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,535.108815908432
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,508.2765023708344
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,520.2550258636475
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,467.0412845611572
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,472.9109389781952
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,529.1395027637482
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,524.4907245635986
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,521.1238188743591
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,564.053521156311
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,474.91606521606445
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,529.3690145015717
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,750.0617289543152
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,468.66367387771606
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,661.4121675491333
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,529.2810084819794
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,532.1753730773926
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,505.4744856357575
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,664.8950984477997
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,522.2452127933502
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,523.5966482162476
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,465.6189720630646
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,686.4276249408722
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,526.2053472995758
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,564.8314347267151
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,535.4138209819794
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,519.9363725185394
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,577.7195999622345
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,579.5159864425659
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,568.1247711181641
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,515.3540177345276
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,531.0739567279816
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,595.1721322536469
4,10X_LLU_A_umitools_umap.csv,2476,7,1068.013724565506
4,10X_LLU_A_umitools_umap.csv,2476,7,1096.9769430160522
4,10X_LLU_A_umitools_umap.csv,2476,7,1031.3260536193848
4,10X_LLU_A_umitools_umap.csv,2476,7,1093.1050045490265
4,10X_LLU_A_umitools_umap.csv,2476,8,1133.909804105759
4,10X_LLU_A_umitools_umap.csv,2476,8,1132.4834632873535
4,10X_LLU_A_umitools_umap.csv,2476,7,1101.2364060878754
4,10X_LLU_A_umitools_umap.csv,2476,7,1024.694516658783
4,10X_LLU_A_umitools_umap.csv,2476,6,932.8784902095796
4,10X_LLU_A_umitools_umap.csv,2476,7,1028.2845103740692
4,10X_LLU_A_umitools_umap.csv,2476,8,1204.81920337677
4,10X_LLU_A_umitools_umap.csv,2476,7,1646.3887729644775
4,10X_LLU_A_umitools_umap.csv,2476,7,1095.0782670974731
4,10X_LLU_A_umitools_umap.csv,2476,8,1418.42693400383
4,10X_LLU_A_umitools_umap.csv,2476,7,1313.0079057216644
4,10X_LLU_A_umitools_umap.csv,2476,8,1197.9681136608124
4,10X_LLU_A_umitools_umap.csv,2476,7,1097.5466566085815
4,10X_LLU_A_umitools_umap.csv,2476,7,985.2939422130584
4,10X_LLU_A_umitools_umap.csv,2476,7,1304.8515095710754
4,10X_LLU_A_umitools_umap.csv,2476,7,1031.8526124954224
4,10X_LLU_A_umitools_umap.csv,2476,7,1130.407335281372
4,10X_LLU_A_umitools_umap.csv,2476,7,1032.7176132202148
4,10X_LLU_A_umitools_umap.csv,2476,7,1032.5360891819
4,10X_LLU_A_umitools_umap.csv,2476,7,1140.8856043815613
4,10X_LLU_A_umitools_umap.csv,2476,7,1301.515481710434
4,10X_LLU_A_umitools_umap.csv,2476,7,1025.2799005508425
4,10X_LLU_A_umitools_umap.csv,2476,7,1096.4859900474548
4,10X_LLU_A_umitools_umap.csv,2476,7,1106.4319353103638
4,10X_LLU_A_umitools_umap.csv,2476,7,1127.2511186599731
4,10X_LLU_A_umitools_umap.csv,2476,8,1463.6635777950287
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1045.4806532859802
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1113.7655205726624
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1033.786295890808
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1034.621819972992
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1036.0603640079498
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1320.682631969452
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,1500.9180505275726
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1310.0065369606018
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1037.8175930976868
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1035.871718168259
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1105.338995218277
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1103.721552610397
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1078.5031323432922
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1039.186192035675
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1150.9812989234924
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1044.0531344413755
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1139.575865507126
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1132.774170875549
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,939.8985850811004
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1361.83757686615
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1104.404939174652
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1111.7869937419891
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1127.455807685852
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,1183.231862783432
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1140.0096700191498
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,998.9728436470032
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1040.9930341243744
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1107.3737909793854
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1315.543231964111
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1103.0860781669617
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1327.867103099823
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1063.639104127884
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1065.830643415451
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1147.1008689403534
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1173.367206811905
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1066.8584146499634
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1073.5679097175598
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1066.0754232406616
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1688.3108625411987
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1080.3407022953031
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1151.6108458042145
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1194.2382307052612
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1170.1493084430697
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1144.8970866203308
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1140.8034069538116
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1353.3419561386108
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1054.2768127918243
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1078.552337884903
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1072.0731739997864
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1391.5709612369535
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1065.3208982944489
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1063.2906687259674
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1190.6942372322085
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1074.1280233860016
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1132.2357048988342
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1055.3152418136597
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1152.503252029419
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1350.459718465805
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1074.3070375919342
14,10X_NCI_B_cellranger2.0_umap.csv,2585,6,1017.7103295326232
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1143.631588459015
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,8,1163.0308649539948
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1178.9782574176788
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1072.5743906497955
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1030.9911575317385
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1068.774383544922
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1019.8911309242249
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1064.0448660850525
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1081.8273327350616
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1356.7191352844238
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1068.1995477676392
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1062.3950622081757
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1082.6813807487488
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1074.2792794704435
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1060.4427561759949
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1072.8277096748352
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1124.934297800064
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1077.5499827861786
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1151.595763683319
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1144.8988018035889
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1396.813714504242
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1075.5704081058502
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1355.044560432434
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1172.6605598926544
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1711.0245089530945
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1074.0003442764282
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1142.4979076385498
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1077.7269291877749
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1067.6335744857788
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1193.9625117778778
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1094.9212765693665
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1411.370106935501
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1089.5731284618378
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1167.7123668193815
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1044.5354006290436
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1084.1835300922394
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1032.4888916015625
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1211.215094089508
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1086.8004715442655
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1162.9773361682892
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1377.488822221756
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1163.7581825256348
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1373.9222044944763
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1729.184413909912
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1085.4443163871765
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1085.326476097107
24,10X_NCI_M_B_umitools_umap.csv,2628,6,979.3612387180328
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1091.9111773967743
24,10X_NCI_M_B_umitools_umap.csv,2628,6,988.266170978546
24,10X_NCI_M_B_umitools_umap.csv,2628,6,1033.473035812378
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1196.0930621623993
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1090.60102891922
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1071.644053220749
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1077.586002826691
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1194.4348437786102
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1080.255200624466
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1068.693818807602
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1082.7338817119598
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1164.5814464092257
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1088.8365037441254
16,10X_NCI_B_umitools_umap.csv,2630,7,1089.5284087657928
16,10X_NCI_B_umitools_umap.csv,2630,7,1095.757215499878
16,10X_NCI_B_umitools_umap.csv,2630,8,1187.684826850891
16,10X_NCI_B_umitools_umap.csv,2630,7,1068.5479006767273
16,10X_NCI_B_umitools_umap.csv,2630,7,1214.641608953476
16,10X_NCI_B_umitools_umap.csv,2630,8,1270.5990071296692
16,10X_NCI_B_umitools_umap.csv,2630,7,1089.2986607551577
16,10X_NCI_B_umitools_umap.csv,2630,7,1213.94633603096
16,10X_NCI_B_umitools_umap.csv,2630,7,1159.9374570846558
16,10X_NCI_B_umitools_umap.csv,2630,8,1495.7900590896606
16,10X_NCI_B_umitools_umap.csv,2630,7,1164.0815041065216
16,10X_NCI_B_umitools_umap.csv,2630,7,1071.6201241016388
16,10X_NCI_B_umitools_umap.csv,2630,7,1094.5724382400513
16,10X_NCI_B_umitools_umap.csv,2630,7,1100.6310448646543
16,10X_NCI_B_umitools_umap.csv,2630,7,1080.0861358642578
16,10X_NCI_B_umitools_umap.csv,2630,7,1706.3600661754608
16,10X_NCI_B_umitools_umap.csv,2630,8,1362.9741747379303
16,10X_NCI_B_umitools_umap.csv,2630,7,1081.62961769104
16,10X_NCI_B_umitools_umap.csv,2630,8,1491.1249363422394
16,10X_NCI_B_umitools_umap.csv,2630,8,1536.4121396541595
16,10X_NCI_B_umitools_umap.csv,2630,7,1150.6510365009308
16,10X_NCI_B_umitools_umap.csv,2630,7,1086.5180447101593
16,10X_NCI_B_umitools_umap.csv,2630,7,1178.3682725429535
16,10X_NCI_B_umitools_umap.csv,2630,7,1202.1329534053802
16,10X_NCI_B_umitools_umap.csv,2630,7,1169.6525421142578
16,10X_NCI_B_umitools_umap.csv,2630,7,1091.444772720337
16,10X_NCI_B_umitools_umap.csv,2630,7,1187.0149419307709
16,10X_NCI_B_umitools_umap.csv,2630,8,1191.2567558288574
16,10X_NCI_B_umitools_umap.csv,2630,8,1198.3221316337583
16,10X_NCI_B_umitools_umap.csv,2630,7,1162.4016335010529
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1149.764857530594
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1147.6790752410889
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1634.705557346344
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1158.6220149993896
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1368.227790594101
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1275.7536134719849
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1292.0461971759796
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1227.6300048828125
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1283.1537969112396
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1288.6399426460266
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1275.161449432373
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1245.312820672989
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1226.343376159668
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1278.426344871521
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1144.6884870529177
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1586.915496826172
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1277.9085059165957
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1839.5082302093504
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1280.3733055591583
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1283.0132455825806
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1373.489078760147
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1295.1269681453705
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1168.8755042552948
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1586.18510556221
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1158.9861481189728
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1168.5310401916504
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1363.271358013153
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1152.1468577384949
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1158.0818059444427
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1102.4730579853058
5,10X_LLU_A_zumi_umap.csv,2825,8,1295.1179082393646
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1167.511934518814
5,10X_LLU_A_zumi_umap.csv,2825,7,1291.6066987514496
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,1244.3281314373016
5,10X_LLU_A_zumi_umap.csv,2825,7,1518.0254969596865
5,10X_LLU_A_zumi_umap.csv,2825,7,1162.4943675994873
5,10X_LLU_A_zumi_umap.csv,2825,8,1374.845607995987
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1161.546148777008
5,10X_LLU_A_zumi_umap.csv,2825,7,1125.736777305603
5,10X_LLU_A_zumi_umap.csv,2825,7,1289.1098477840424
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1283.4264450073242
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1165.4683501720428
5,10X_LLU_A_zumi_umap.csv,2825,7,1169.5691866874697
5,10X_LLU_A_zumi_umap.csv,2825,7,1169.642538547516
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1512.7838308811188
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1461.5629622936249
5,10X_LLU_A_zumi_umap.csv,2825,8,1373.5949592590332
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1222.8073885440826
5,10X_LLU_A_zumi_umap.csv,2825,7,1261.357187747955
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1254.008332014084
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1301.181930065155
5,10X_LLU_A_zumi_umap.csv,2825,7,1305.4235215187073
5,10X_LLU_A_zumi_umap.csv,2825,7,1176.2108218669891
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1178.0994293689728
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1291.9705393314362
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1247.2582578659058
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1169.6038155555725
5,10X_LLU_A_zumi_umap.csv,2825,7,1173.2361719608307
5,10X_LLU_A_zumi_umap.csv,2825,7,1467.155142068863
5,10X_LLU_A_zumi_umap.csv,2825,7,1264.934088230133
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1261.243001461029
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1251.226592540741
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1169.1741609573364
5,10X_LLU_A_zumi_umap.csv,2825,7,1266.705078125
5,10X_LLU_A_zumi_umap.csv,2825,7,1160.7266228199005
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1161.1311798095703
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1254.7853109836578
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1473.1456317901611
5,10X_LLU_A_zumi_umap.csv,2825,7,1164.583786725998
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,1282.035826921463
5,10X_LLU_A_zumi_umap.csv,2825,7,1168.9249091148376
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1854.77342414856
5,10X_LLU_A_zumi_umap.csv,2825,7,1848.100264787674
5,10X_LLU_A_zumi_umap.csv,2825,7,1256.1109158992767
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1163.5210464000702
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1167.2992777824402
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1246.7492887973783
5,10X_LLU_A_zumi_umap.csv,2825,7,1167.87495136261
5,10X_LLU_A_zumi_umap.csv,2825,7,1393.9066190719604
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1253.454134941101
5,10X_LLU_A_zumi_umap.csv,2825,7,1470.6568319797516
5,10X_LLU_A_zumi_umap.csv,2825,7,1253.1752996444702
5,10X_LLU_A_zumi_umap.csv,2825,7,1253.952747106552
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1243.045026063919
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1248.6730875968933
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1460.1521751880646
5,10X_LLU_A_zumi_umap.csv,2825,7,1176.7945148944857
5,10X_LLU_A_zumi_umap.csv,2825,7,1246.370349407196
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1471.6696138381958
5,10X_LLU_A_zumi_umap.csv,2825,7,1472.0756385326383
17,10X_NCI_B_zumi_umap.csv,2836,7,1166.236536026001
17,10X_NCI_B_zumi_umap.csv,2836,7,1163.1352944374084
17,10X_NCI_B_zumi_umap.csv,2836,7,1510.4814822673798
17,10X_NCI_B_zumi_umap.csv,2836,7,1465.4901292324066
17,10X_NCI_B_zumi_umap.csv,2836,7,1174.547332048416
17,10X_NCI_B_zumi_umap.csv,2836,7,1173.443960189819
17,10X_NCI_B_zumi_umap.csv,2836,7,1156.8961169719696
17,10X_NCI_B_zumi_umap.csv,2836,7,1248.3928718566897
17,10X_NCI_B_zumi_umap.csv,2836,7,1256.2183866500854
17,10X_NCI_B_zumi_umap.csv,2836,7,1307.3776440620422
17,10X_NCI_B_zumi_umap.csv,2836,7,1241.794823884964
17,10X_NCI_B_zumi_umap.csv,2836,7,1187.7129895687103
17,10X_NCI_B_zumi_umap.csv,2836,7,1184.005002975464
17,10X_NCI_B_zumi_umap.csv,2836,7,1120.2877595424652
17,10X_NCI_B_zumi_umap.csv,2836,7,1292.1677191257477
17,10X_NCI_B_zumi_umap.csv,2836,7,1295.6384780406952
17,10X_NCI_B_zumi_umap.csv,2836,7,1166.013262271881
17,10X_NCI_B_zumi_umap.csv,2836,7,1274.5576705932615
17,10X_NCI_B_zumi_umap.csv,2836,7,1834.5633335113523
17,10X_NCI_B_zumi_umap.csv,2836,7,1161.9620940685272
17,10X_NCI_B_zumi_umap.csv,2836,7,1169.0680994987488
17,10X_NCI_B_zumi_umap.csv,2836,7,1266.3148016929626
17,10X_NCI_B_zumi_umap.csv,2836,7,1260.9201176166534
17,10X_NCI_B_zumi_umap.csv,2836,7,1160.84681725502
17,10X_NCI_B_zumi_umap.csv,2836,7,1303.1262805461884
17,10X_NCI_B_zumi_umap.csv,2836,7,1157.3850164413452
17,10X_NCI_B_zumi_umap.csv,2836,7,1162.0166823863983
17,10X_NCI_B_zumi_umap.csv,2836,8,1295.1882581710815
17,10X_NCI_B_zumi_umap.csv,2836,8,1382.8492999076843
17,10X_NCI_B_zumi_umap.csv,2836,7,1474.2667162418363
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1518.2411496639252
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1381.2261190414429
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1381.6568639278412
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1385.86754155159
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1492.108943939209
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1364.466419696808
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1383.1175649166107
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1472.6315562725067
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1468.1731770038605
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,1282.246685743332
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1382.2952404022217
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1384.4078497886658
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1462.4278688430786
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1315.481662750244
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,1250.310559272766
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1383.6728205680847
