,Benchmark,Instance #,Cluster #,so-time
12,10X_NCI_A_umitools_umap.csv,5344,9,3166.727376937866
12,10X_NCI_A_umitools_umap.csv,5344,9,2564.2859582901
12,10X_NCI_A_umitools_umap.csv,5344,9,2167.2507586479187
12,10X_NCI_A_umitools_umap.csv,5344,9,2375.1867594718933
12,10X_NCI_A_umitools_umap.csv,5344,9,2627.040232419968
12,10X_NCI_A_umitools_umap.csv,5344,9,2314.173900365829
12,10X_NCI_A_umitools_umap.csv,5344,9,2213.878672122956
12,10X_NCI_A_umitools_umap.csv,5344,9,2352.112057685852
12,10X_NCI_A_umitools_umap.csv,5344,10,2574.283982515335
12,10X_NCI_A_umitools_umap.csv,5344,9,2469.3181619644165
12,10X_NCI_A_umitools_umap.csv,5344,9,2346.302303791046
12,10X_NCI_A_umitools_umap.csv,5344,9,2171.9051072597504
12,10X_NCI_A_umitools_umap.csv,5344,10,2572.5143246650696
12,10X_NCI_A_umitools_umap.csv,5344,9,2171.822942495346
12,10X_NCI_A_umitools_umap.csv,5344,9,2368.0852591991425
12,10X_NCI_A_umitools_umap.csv,5344,8,2123.534789800644
12,10X_NCI_A_umitools_umap.csv,5344,9,2377.665357351303
12,10X_NCI_A_umitools_umap.csv,5344,9,2362.4323403835297
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2414.010924816132
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,1984.560033082962
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2008.4173035621643
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2181.977885246277
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2172.828801870346
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,4187.47922873497
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2989.2437767982483
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2057.1389842033386
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2273.937204122544
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,3222.693875551224
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,4171.601699113846
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2349.266452312469
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2113.695994377136
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2366.579527139664
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2763.7302508354187
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,1991.0745820999143
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2882.240479707718
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2372.8313176631927
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2356.321804285049
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,1977.785509347916
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2183.9929156303406
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2532.013269662857
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2110.7485949993134
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,3209.161284685135
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2733.2654531002045
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,3315.7017982006078
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2129.117113113404
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2377.060052394867
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2336.154695034027
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2369.0544974803925
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2383.417684316635
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,1968.127866268158
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2181.4488644599915
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2362.105924129486
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2344.813895225525
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2332.943523645401
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2366.175512313843
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2734.129819393158
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2164.972479104996
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2168.104357481003
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2110.8314123153687
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2109.9974994659424
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2355.7208762168884
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2640.8254108428955
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2109.998152256012
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,1977.3282465934756
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2361.826570749283
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2357.438125371933
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2219.249629974365
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2360.743827819824
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2281.79531955719
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2358.6956491470337
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,1978.639125585556
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2120.8546340465546
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,1973.448525428772
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2343.599914550781
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2765.913920640945
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2365.183506250381
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2363.186057329178
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2348.185428380966
13,10X_NCI_A_zumi_umap.csv,5385,8,2151.1477303504944
13,10X_NCI_A_zumi_umap.csv,5385,9,2361.7829570770264
13,10X_NCI_A_zumi_umap.csv,5385,8,1997.405114412308
13,10X_NCI_A_zumi_umap.csv,5385,9,2390.3633375167847
13,10X_NCI_A_zumi_umap.csv,5385,9,2208.733736038208
13,10X_NCI_A_zumi_umap.csv,5385,9,2878.8881607055664
13,10X_NCI_A_zumi_umap.csv,5385,9,2355.056606054306
13,10X_NCI_A_zumi_umap.csv,5385,9,2683.504231452942
13,10X_NCI_A_zumi_umap.csv,5385,9,2390.258436441421
13,10X_NCI_A_zumi_umap.csv,5385,9,3387.6054995059967
13,10X_NCI_A_zumi_umap.csv,5385,9,2400.246294736862
13,10X_NCI_A_zumi_umap.csv,5385,9,2732.429893970489
13,10X_NCI_A_zumi_umap.csv,5385,8,2072.2424511909485
13,10X_NCI_A_zumi_umap.csv,5385,9,3207.1906595230103
13,10X_NCI_A_zumi_umap.csv,5385,9,2393.5011324882507
13,10X_NCI_A_zumi_umap.csv,5385,9,2601.7013170719147
13,10X_NCI_A_zumi_umap.csv,5385,9,3243.5325798988342
13,10X_NCI_A_zumi_umap.csv,5385,8,1979.6148734092712
13,10X_NCI_A_zumi_umap.csv,5385,8,2125.9136106967926
13,10X_NCI_A_zumi_umap.csv,5385,9,2714.232847213745
13,10X_NCI_A_zumi_umap.csv,5385,9,4357.197073698044
13,10X_NCI_A_zumi_umap.csv,5385,9,2683.7449901103973
13,10X_NCI_A_zumi_umap.csv,5385,8,2911.418860435486
13,10X_NCI_A_zumi_umap.csv,5385,9,3353.388070344925
13,10X_NCI_A_zumi_umap.csv,5385,9,2198.6695296764374
13,10X_NCI_A_zumi_umap.csv,5385,9,2538.8183541297917
13,10X_NCI_A_zumi_umap.csv,5385,9,2250.4490716457367
13,10X_NCI_A_zumi_umap.csv,5385,9,2202.191254615784
13,10X_NCI_A_zumi_umap.csv,5385,8,3201.9733366966248
13,10X_NCI_A_zumi_umap.csv,5385,9,2385.038310289383
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3336.9450998306274
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3286.19934296608
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3357.533946275711
21,10X_NCI_M_A_zumi_umap.csv,5416,9,4745.842429876328
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2335.4393498897552
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2212.8070015907288
21,10X_NCI_M_A_zumi_umap.csv,5416,9,4719.029095411301
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2231.363028526306
21,10X_NCI_M_A_zumi_umap.csv,5416,8,2524.515494585037
21,10X_NCI_M_A_zumi_umap.csv,5416,8,2847.586312055588
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3409.3235421180725
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3230.013453722
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3228.0084636211395
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3326.829855442047
21,10X_NCI_M_A_zumi_umap.csv,5416,8,2029.491426229477
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3613.1007418632503
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2686.528932332993
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2217.147034645081
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2220.502247571945
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3358.685740232468
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2405.982053756714
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2201.966775417328
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2782.402979373932
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2531.610855817795
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3212.701302051544
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3253.9181859493256
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3607.059134721756
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3269.502333879471
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3279.1521067619324
21,10X_NCI_M_A_zumi_umap.csv,5416,8,3015.396931171417
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2669.4949395656586
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2884.958835124969
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3035.354218482971
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2736.067046403885
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3760.3577518463135
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2874.883647441864
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2456.500647544861
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2688.1885211467743
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2655.6706840991974
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,3088.1703386306763
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3409.7499346733093
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2897.3475852012634
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2967.7318255901337
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2706.3743414878845
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2898.740311861038
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2908.935900449753
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2907.112750768661
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2948.930958032608
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2902.64168715477
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2809.6492862701416
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3270.528499364853
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2666.964262485504
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2877.534866094589
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2896.0634350776672
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2665.0244538784027
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2920.491307258606
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2895.140079975128
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2702.369152545929
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2891.904884815216
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2908.372780561447
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2935.677867174149
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2912.9654223918915
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3110.9910469055176
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2702.0800008773804
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2944.292480945587
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2641.3981268405914
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,4022.3555250167847
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,5311.598167896271
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2610.7576978206635
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2500.88040304184
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2690.7995104789734
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2674.651292800904
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2499.580364465713
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3010.157087087631
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2689.889462709427
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2508.792372226715
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2693.7610626220703
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2543.2586047649384
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2648.283148765564
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,3914.789351701737
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2683.675181388855
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3747.4317951202393
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2666.307068347931
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2544.080935239792
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2914.9636087417603
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2771.6985445022583
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,4032.770318031311
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3744.898145675659
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,5343.526813983917
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3122.7226831912994
